zoneid,81sas070615,81sas070616,81sas070617,81sas070618,81sas070619,81sas070620,81sas070621,81sas070622,81sas070623,81sas070624,81sas070625,81sas070626,81sas070627,81sas070628,81sas070629,81sas070630,81sas070631,81sas070632,81sas070633,81sas070634,81sas070635,81sas070636,81sas070637,81sas070638,81sas070639,81sas070640,81sas070641
03BN,290496,95397,125604,14049,5058,646,60219,13399,16084,189220,74900,103896,18523,1527,3288,8485,513,1690,263483,93375,120630,256029,77824,56987,7454,15551,63643
