zoneid,81sas020050,81sas020051,81sas020052,81sas020053,81sas020054,81sas020055,81sas020056,81sas020057,81sas020058,81sas020059,81sas020060,81sas020061,81sas020062,81sas020063,81sas020064,81sas020065,81sas020066,81sas020067,81sas020068,81sas020069,81sas020070,81sas020071,81sas020072,81sas020073,81sas020074,81sas020075,81sas020076,81sas020077,81sas020078,81sas020079,81sas020080,81sas020081,81sas020082,81sas020083,81sas020084,81sas020085,81sas020086,81sas020087,81sas020088,81sas020089,81sas020090,81sas020091,81sas020092,81sas020093,81sas020094,81sas020095,81sas020096,81sas020097,81sas020098,81sas020099,81sas020100,81sas020101,81sas020102,81sas020103,81sas020104,81sas020105,81sas020106,81sas020107,81sas020108,81sas020109,81sas020110,81sas020111,81sas020112,81sas020113,81sas020114,81sas020115,81sas020116,81sas020117,81sas020118,81sas020119,81sas020120,81sas020121,81sas020122,81sas020123,81sas020124,81sas020125,81sas020126,81sas020127,81sas020128,81sas020129,81sas020130,81sas020131,81sas020132,81sas020133,81sas020134,81sas020135,81sas020136,81sas020137,81sas020138,81sas020139,81sas020140,81sas020141,81sas020142,81sas020143,81sas020144,81sas020145,81sas020146,81sas020147,81sas020148,81sas020149,81sas020150,81sas020151,81sas020152,81sas020153,81sas020154,81sas020155,81sas020156,81sas020157,81sas020158,81sas020159,81sas020160,81sas020161,81sas020162,81sas020163,81sas020164,81sas020165,81sas020166,81sas020167,81sas020168,81sas020169,81sas020170,81sas020171,81sas020172,81sas020173,81sas020174,81sas020175,81sas020176,81sas020177,81sas020178,81sas020179,81sas020180,81sas020181,81sas020182,81sas020183,81sas020184,81sas020185,81sas020186,81sas020187,81sas020188,81sas020189,81sas020190,81sas020191,81sas020192,81sas020193,81sas020194,81sas020195,81sas020196,81sas020197,81sas020198,81sas020199,81sas020200,81sas020201,81sas020202,81sas020203,81sas020204,81sas020205,81sas020206,81sas020207,81sas020208,81sas020209
03BN,1312935,638552,366571,271981,674383,399825,274558,78115,40378,40378,0,37737,37737,0,80285,41560,41560,0,38725,38725,0,103649,53203,53203,0,50446,50446,0,22355,11589,11589,0,10766,10766,0,95980,47792,47005,787,48188,45412,2776,122297,63232,51022,12210,59065,39217,19848,93605,48990,24960,24030,44615,17624,26991,82528,43376,15411,27965,39152,10772,28380,64023,32445,9795,22650,31578,7503,24075,65015,32724,8741,23983,32291,7551,24740,65683,33133,8814,24319,32550,7563,24987,75014,37022,9790,27232,37992,9574,28418,82519,40543,10146,30397,41976,12831,29145,72858,34290,8358,25932,38568,14955,23613,71358,31538,8229,23309,39820,19976,19844,59749,24208,7491,16717,35541,22894,12647,41192,13899,5325,8574,27293,20926,6367,23448,6080,3022,3058,17368,15145,2223,13262,2550,1732,818,10712,10208,504,71916,0,0,0,0,0,0,0,0,26,42,88,224,590,3443,25475,21184,12726,5736,2382
